anio,Pais,edad,promedio
2002,Serbia,75+ years,64.88
2002,Seychelles,05-14 years,0
2002,Seychelles,15-24 years,6.23
2002,Seychelles,25-34 years,13.69
2002,Seychelles,35-54 years,4.83
2002,Seychelles,55-74 years,0
2002,Seychelles,75+ years,37.59
2002,Singapore,05-14 years,0
2002,Singapore,15-24 years,8.22
2002,Singapore,25-34 years,10.51
2002,Singapore,35-54 years,12
2002,Singapore,55-74 years,11.95
2002,Singapore,75+ years,41.85
2002,Slovakia,05-14 years,0.28
2002,Slovakia,15-24 years,6.74
2002,Slovakia,25-34 years,12.98
2002,Slovakia,35-54 years,21.13
2002,Slovakia,55-74 years,17.82
2002,Slovakia,75+ years,26.74
2002,Slovenia,05-14 years,0.47
2002,Slovenia,15-24 years,9.95
2002,Slovenia,25-34 years,18.43
2002,Slovenia,35-54 years,37.89
2002,Slovenia,55-74 years,43.43
2002,Slovenia,75+ years,48.19
2002,South Africa,05-14 years,0.06
2002,South Africa,15-24 years,0.83
2002,South Africa,25-34 years,0.68
2002,South Africa,35-54 years,0.78
2002,South Africa,55-74 years,0.47
2002,South Africa,75+ years,0.5
2002,Spain,05-14 years,0.2
2002,Spain,15-24 years,4.34
2002,Spain,25-34 years,7.4
2002,Spain,35-54 years,8.61
2002,Spain,55-74 years,11.85
2002,Spain,75+ years,20.99
2002,Sri Lanka,05-14 years,1.57
2002,Sri Lanka,15-24 years,23.93
2002,Sri Lanka,25-34 years,28.47
2002,Sri Lanka,35-54 years,34.51
2002,Sri Lanka,55-74 years,33.82
2002,Sri Lanka,75+ years,43.98
2002,Suriname,05-14 years,3.97
2002,Suriname,15-24 years,16.56
2002,Suriname,25-34 years,25.31
2002,Suriname,35-54 years,17.14
2002,Suriname,55-74 years,21.72
2002,Suriname,75+ years,22.07
2002,Sweden,05-14 years,0.61
2002,Sweden,15-24 years,9.69
2002,Sweden,25-34 years,11.51
2002,Sweden,35-54 years,17.18
2002,Sweden,55-74 years,19.25
2002,Sweden,75+ years,20.3
2002,Switzerland,05-14 years,0.12
2002,Switzerland,15-24 years,12.31
2002,Switzerland,25-34 years,16.72
2002,Switzerland,35-54 years,21.63
2002,Switzerland,55-74 years,28.86
2002,Switzerland,75+ years,49.69
2002,Thailand,05-14 years,0.56
2002,Thailand,15-24 years,8.9
2002,Thailand,25-34 years,11.63
2002,Thailand,35-54 years,9.73
2002,Thailand,55-74 years,9.82
2002,Thailand,75+ years,9.6
2002,Trinidad and Tobago,05-14 years,0.93
2002,Trinidad and Tobago,15-24 years,13.68
2002,Trinidad and Tobago,25-34 years,20.05
2002,Trinidad and Tobago,35-54 years,16.47
2002,Trinidad and Tobago,55-74 years,13.5
2002,Trinidad and Tobago,75+ years,12.02
2002,Turkmenistan,05-14 years,0.88
2002,Turkmenistan,15-24 years,14.46
2002,Turkmenistan,25-34 years,17.61
2002,Turkmenistan,35-54 years,11.77
2002,Turkmenistan,55-74 years,8.53
2002,Turkmenistan,75+ years,3.06
2002,Ukraine,05-14 years,1.17
2002,Ukraine,15-24 years,15.35
2002,Ukraine,25-34 years,28.33
2002,Ukraine,35-54 years,36.5
2002,Ukraine,55-74 years,36.06
2002,Ukraine,75+ years,33.63
2002,United Kingdom,05-14 years,0.13
2002,United Kingdom,15-24 years,5.58
2002,United Kingdom,25-34 years,11.1
2002,United Kingdom,35-54 years,10.2
2002,United Kingdom,55-74 years,6.83
2002,United Kingdom,75+ years,6.53
2002,United States,05-14 years,0.64
2002,United States,15-24 years,9.88
2002,United States,25-34 years,12.64
2002,United States,35-54 years,15.48
2002,United States,55-74 years,13.55
2002,United States,75+ years,17.8
2002,Uruguay,05-14 years,0.92
2002,Uruguay,15-24 years,18.43
2002,Uruguay,25-34 years,20
2002,Uruguay,35-54 years,24.23
2002,Uruguay,55-74 years,35.06
2002,Uruguay,75+ years,50.3
2002,Uzbekistan,05-14 years,1.06
2002,Uzbekistan,15-24 years,8.79
2002,Uzbekistan,25-34 years,10.24
2002,Uzbekistan,35-54 years,9.66
2002,Uzbekistan,55-74 years,7.62
2002,Uzbekistan,75+ years,8.75
2003,Albania,05-14 years,0.65
2003,Albania,15-24 years,5.21
2003,Albania,25-34 years,4.2
2003,Albania,35-54 years,5.34
2003,Albania,55-74 years,6.29
2003,Albania,75+ years,8.56
2003,Antigua and Barbuda,05-14 years,0
2003,Antigua and Barbuda,15-24 years,0
2003,Antigua and Barbuda,25-34 years,0
2003,Antigua and Barbuda,35-54 years,0
2003,Antigua and Barbuda,55-74 years,13.08
2003,Antigua and Barbuda,75+ years,0
2003,Argentina,05-14 years,0.89
2003,Argentina,15-24 years,12.4
2003,Argentina,25-34 years,9.2
2003,Argentina,35-54 years,9.5
2003,Argentina,55-74 years,13.72
2003,Argentina,75+ years,20.91
2003,Armenia,05-14 years,0.18
2003,Armenia,15-24 years,0.17
2003,Armenia,25-34 years,2.29
2003,Armenia,35-54 years,2.68
2003,Armenia,55-74 years,3.83
2003,Armenia,75+ years,6.29
2003,Aruba,05-14 years,0
2003,Aruba,15-24 years,0
2003,Aruba,25-34 years,0
2003,Aruba,35-54 years,6.1
2003,Aruba,55-74 years,0
2003,Aruba,75+ years,0
2003,Australia,05-14 years,0.52
2003,Australia,15-24 years,10.67
2003,Australia,25-34 years,17.35
2003,Australia,35-54 years,14.87
2003,Australia,55-74 years,11.1
2003,Australia,75+ years,10.65
2003,Austria,05-14 years,0.32
2003,Austria,15-24 years,12.19
2003,Austria,25-34 years,13.19
2003,Austria,35-54 years,20.94
2003,Austria,55-74 years,25.45
2003,Austria,75+ years,43.04
2003,Azerbaijan,05-14 years,0.48
2003,Azerbaijan,15-24 years,1.6
2003,Azerbaijan,25-34 years,1.18
2003,Azerbaijan,35-54 years,2.38
2003,Azerbaijan,55-74 years,2.64
2003,Azerbaijan,75+ years,4.82
2003,Bahamas,05-14 years,0
2003,Bahamas,15-24 years,0
2003,Bahamas,25-34 years,0
2003,Bahamas,35-54 years,1.2
2003,Bahamas,55-74 years,0
2003,Bahamas,75+ years,0
2003,Bahrain,05-14 years,0
2003,Bahrain,15-24 years,2.09
2003,Bahrain,25-34 years,8.28
2003,Bahrain,35-54 years,7.99
2003,Bahrain,55-74 years,0
2003,Bahrain,75+ years,0
2003,Barbados,05-14 years,0
2003,Barbados,15-24 years,0
2003,Barbados,25-34 years,0
2003,Barbados,35-54 years,0
2003,Barbados,55-74 years,0
2003,Barbados,75+ years,0
2003,Belarus,05-14 years,1.19
2003,Belarus,15-24 years,20.52
2003,Belarus,25-34 years,43.11
2003,Belarus,35-54 years,50.03
2003,Belarus,55-74 years,47.74
2003,Belarus,75+ years,36.52
2003,Belgium,05-14 years,0.98
2003,Belgium,15-24 years,12.77
2003,Belgium,25-34 years,20.51
2003,Belgium,35-54 years,29.6
2003,Belgium,55-74 years,23.69
2003,Belgium,75+ years,29.71
2003,Belize,05-14 years,1.45
2003,Belize,15-24 years,5.5
2003,Belize,25-34 years,9.14
2003,Belize,35-54 years,6.6
2003,Belize,55-74 years,6.73
2003,Belize,75+ years,0
2003,Brazil,05-14 years,0.3
2003,Brazil,15-24 years,4.7
2003,Brazil,25-34 years,5.77
2003,Brazil,35-54 years,6.54
2003,Brazil,55-74 years,6.77
2003,Brazil,75+ years,7.86
2003,Bulgaria,05-14 years,1.51
2003,Bulgaria,15-24 years,5.73
2003,Bulgaria,25-34 years,8.03
2003,Bulgaria,35-54 years,15.03
2003,Bulgaria,55-74 years,20.28
2003,Bulgaria,75+ years,46.11
2003,Canada,05-14 years,0.66
2003,Canada,15-24 years,12.1
2003,Canada,25-34 years,12.39
2003,Canada,35-54 years,17.71
2003,Canada,55-74 years,13.37
2003,Canada,75+ years,10.4
2003,Chile,05-14 years,0.87
2003,Chile,15-24 years,10.81
2003,Chile,25-34 years,14.5
2003,Chile,35-54 years,14.66
2003,Chile,55-74 years,15.02
2003,Chile,75+ years,15.97
2003,Colombia,05-14 years,0.97
2003,Colombia,15-24 years,9.85
2003,Colombia,25-34 years,7.59
2003,Colombia,35-54 years,5.32
2003,Colombia,55-74 years,7.43
2003,Colombia,75+ years,6.98
2003,Costa Rica,05-14 years,0.49
2003,Costa Rica,15-24 years,11.65
2003,Costa Rica,25-34 years,10.22
2003,Costa Rica,35-54 years,10.03
2003,Costa Rica,55-74 years,9.81
2003,Costa Rica,75+ years,13.58
2003,Croatia,05-14 years,0.78
2003,Croatia,15-24 years,11.01
2003,Croatia,25-34 years,12.81
2003,Croatia,35-54 years,21.09
2003,Croatia,55-74 years,34.15
2003,Croatia,75+ years,44.95
2003,Cuba,05-14 years,0.32
2003,Cuba,15-24 years,6.05
2003,Cuba,25-34 years,11.3
2003,Cuba,35-54 years,16.01
2003,Cuba,55-74 years,24.72
2003,Cuba,75+ years,47.72
2003,Czech Republic,05-14 years,0.8
2003,Czech Republic,15-24 years,9.71
2003,Czech Republic,25-34 years,14.22
2003,Czech Republic,35-54 years,24.33
2003,Czech Republic,55-74 years,19.53
2003,Czech Republic,75+ years,38.3
2003,Denmark,05-14 years,0
2003,Denmark,15-24 years,5.07
2003,Denmark,25-34 years,8.99
2003,Denmark,35-54 years,16.09
2003,Denmark,55-74 years,16.93
2003,Denmark,75+ years,26.13
2003,Ecuador,05-14 years,1.06
2003,Ecuador,15-24 years,10.05
2003,Ecuador,25-34 years,6.78
2003,Ecuador,35-54 years,6.2
2003,Ecuador,55-74 years,4.99
2003,Ecuador,75+ years,5.74
2003,El Salvador,05-14 years,0.9
2003,El Salvador,15-24 years,17.3
2003,El Salvador,25-34 years,15.66
2003,El Salvador,35-54 years,10.77
2003,El Salvador,55-74 years,9.02
2003,El Salvador,75+ years,7.26
2003,Estonia,05-14 years,2.54
2003,Estonia,15-24 years,18.43
2003,Estonia,25-34 years,22.14
2003,Estonia,35-54 years,35.8
2003,Estonia,55-74 years,30.03
2003,Estonia,75+ years,40.84
2003,Fiji,05-14 years,0
2003,Fiji,15-24 years,2.48
2003,Fiji,25-34 years,1.64
2003,Fiji,35-54 years,1.05
2003,Fiji,55-74 years,2.81
2003,Fiji,75+ years,0
2003,Finland,05-14 years,1.09
2003,Finland,15-24 years,18.75
2003,Finland,25-34 years,21.29
2003,Finland,35-54 years,31.52
2003,Finland,55-74 years,22.77
2003,Finland,75+ years,20.38
2003,France,05-14 years,0.43
2003,France,15-24 years,8.12
2003,France,25-34 years,16.21
2003,France,35-54 years,26.61
2003,France,55-74 years,23.12
2003,France,75+ years,37.12
2003,Germany,05-14 years,0.27
2003,Germany,15-24 years,7.23
2003,Germany,25-34 years,10.35
2003,Germany,35-54 years,15.88
2003,Germany,55-74 years,18.22
2003,Germany,75+ years,31.14
2003,Greece,05-14 years,0.18
2003,Greece,15-24 years,2.15
2003,Greece,25-34 years,3.31
2003,Greece,35-54 years,4.62
2003,Greece,55-74 years,4.33
2003,Greece,75+ years,5
2003,Grenada,05-14 years,0
2003,Grenada,15-24 years,0
2003,Grenada,25-34 years,0
2003,Grenada,35-54 years,10.25
2003,Grenada,55-74 years,21.62
2003,Grenada,75+ years,0
2003,Guatemala,05-14 years,0.38
2003,Guatemala,15-24 years,3.52
2003,Guatemala,25-34 years,3.42
2003,Guatemala,35-54 years,3.34
2003,Guatemala,55-74 years,2.59
2003,Guatemala,75+ years,4.49
2003,Guyana,05-14 years,2.14
2003,Guyana,15-24 years,36.96
2003,Guyana,25-34 years,41.3
2003,Guyana,35-54 years,44.78
2003,Guyana,55-74 years,37.54
2003,Guyana,75+ years,25.82
2003,Hungary,05-14 years,0.7
2003,Hungary,15-24 years,9.03
2003,Hungary,25-34 years,16.79
2003,Hungary,35-54 years,40.72
2003,Hungary,55-74 years,41.19
2003,Hungary,75+ years,60.37
2003,Iceland,05-14 years,0
2003,Iceland,15-24 years,11.64
2003,Iceland,25-34 years,4.87
2003,Iceland,35-54 years,11.2
2003,Iceland,55-74 years,22.98
2003,Iceland,75+ years,0
2003,Ireland,05-14 years,0.73
2003,Ireland,15-24 years,16.8
2003,Ireland,25-34 years,12.18
2003,Ireland,35-54 years,16.22
2003,Ireland,55-74 years,12.66
2003,Ireland,75+ years,7.74
2003,Israel,05-14 years,0.25
2003,Israel,15-24 years,6.03
2003,Israel,25-34 years,6.41
2003,Israel,35-54 years,9.87
2003,Israel,55-74 years,11.05
2003,Israel,75+ years,12.71
2003,Italy,05-14 years,0.18
2003,Italy,15-24 years,3.78
2003,Italy,25-34 years,6
2003,Italy,35-54 years,7.54
2003,Italy,55-74 years,9.62
2003,Italy,75+ years,16.12
2003,Jamaica,05-14 years,0
2003,Jamaica,15-24 years,0.21
2003,Jamaica,25-34 years,0.24
2003,Jamaica,35-54 years,0
2003,Jamaica,55-74 years,0
2003,Jamaica,75+ years,0
2003,Japan,05-14 years,0.54
2003,Japan,15-24 years,11.76
2003,Japan,25-34 years,21.96
2003,Japan,35-54 years,33.06
2003,Japan,55-74 years,37.02
2003,Japan,75+ years,32.12
2003,Kazakhstan,05-14 years,3.09
2003,Kazakhstan,15-24 years,28.31
2003,Kazakhstan,25-34 years,45.71
2003,Kazakhstan,35-54 years,40.62
2003,Kazakhstan,55-74 years,39.37
2003,Kazakhstan,75+ years,33.43
2003,Kuwait,05-14 years,0
2003,Kuwait,15-24 years,1.06
2003,Kuwait,25-34 years,4.15
2003,Kuwait,35-54 years,3.3
2003,Kuwait,55-74 years,0
2003,Kuwait,75+ years,0
2003,Kyrgyzstan,05-14 years,1.14
2003,Kyrgyzstan,15-24 years,9.55
2003,Kyrgyzstan,25-34 years,13.83
2003,Kyrgyzstan,35-54 years,16.56
2003,Kyrgyzstan,55-74 years,19.07
2003,Kyrgyzstan,75+ years,6.25
2003,Latvia,05-14 years,1.52
2003,Latvia,15-24 years,15.21
2003,Latvia,25-34 years,27.39
2003,Latvia,35-54 years,37.63
2003,Latvia,55-74 years,34.04
2003,Latvia,75+ years,39.53
2003,Lithuania,05-14 years,0.89
2003,Lithuania,15-24 years,26.42
2003,Lithuania,25-34 years,48.68
2003,Lithuania,35-54 years,66.82
2003,Lithuania,55-74 years,53.66
2003,Lithuania,75+ years,44.38
2003,Luxembourg,05-14 years,1.76
2003,Luxembourg,15-24 years,13.48
2003,Luxembourg,25-34 years,8.97
2003,Luxembourg,35-54 years,12.91
2003,Luxembourg,55-74 years,12.3
2003,Luxembourg,75+ years,22.06
2003,Maldives,05-14 years,0
2003,Maldives,15-24 years,0
2003,Maldives,25-34 years,0
2003,Maldives,35-54 years,7.8
2003,Maldives,55-74 years,0
2003,Maldives,75+ years,0
2003,Malta,05-14 years,0
2003,Malta,15-24 years,1.71
2003,Malta,25-34 years,12.73
2003,Malta,35-54 years,4.4
2003,Malta,55-74 years,6.52
2003,Malta,75+ years,9.5
2003,Mauritius,05-14 years,0.49
2003,Mauritius,15-24 years,7.11
2003,Mauritius,25-34 years,13.15
2003,Mauritius,35-54 years,9.24
2003,Mauritius,55-74 years,11.86
2003,Mauritius,75+ years,3.35
2003,Mexico,05-14 years,0.62
2003,Mexico,15-24 years,6
2003,Mexico,25-34 years,5.63
2003,Mexico,35-54 years,5.04
2003,Mexico,55-74 years,5.12
2003,Mexico,75+ years,7.44
2003,Montenegro,05-14 years,0
2003,Montenegro,15-24 years,0
2003,Montenegro,25-34 years,0
2003,Montenegro,35-54 years,0
2003,Montenegro,55-74 years,0
2003,Montenegro,75+ years,0
2003,Netherlands,05-14 years,0.15
2003,Netherlands,15-24 years,5.01
2003,Netherlands,25-34 years,9.28
2003,Netherlands,35-54 years,13.31
2003,Netherlands,55-74 years,12.62
2003,Netherlands,75+ years,14.8
2003,New Zealand,05-14 years,0.83
2003,New Zealand,15-24 years,16.89
2003,New Zealand,25-34 years,18.69
2003,New Zealand,35-54 years,17.42
2003,New Zealand,55-74 years,12.16
2003,New Zealand,75+ years,17.24
2003,Norway,05-14 years,1.45
2003,Norway,15-24 years,13.62
2003,Norway,25-34 years,14.15
2003,Norway,35-54 years,13.95
2003,Norway,55-74 years,13.32
2003,Norway,75+ years,10.79
2003,Panama,05-14 years,0.46
2003,Panama,15-24 years,9.8
2003,Panama,25-34 years,8.24
2003,Panama,35-54 years,8
2003,Panama,55-74 years,7.65
2003,Panama,75+ years,13.52
2003,Paraguay,05-14 years,0.88
2003,Paraguay,15-24 years,6.07
2003,Paraguay,25-34 years,2.53
2003,Paraguay,35-54 years,4.45
2003,Paraguay,55-74 years,3.88
2003,Paraguay,75+ years,6.96
2003,Philippines,05-14 years,0.17
2003,Philippines,15-24 years,3.01
2003,Philippines,25-34 years,3.35
2003,Philippines,35-54 years,2.6
2003,Philippines,55-74 years,2.38
2003,Philippines,75+ years,4.46
2003,Poland,05-14 years,0.43
2003,Poland,15-24 years,11.15
2003,Poland,25-34 years,14.66
2003,Poland,35-54 years,24.44
2003,Poland,55-74 years,20.03
2003,Poland,75+ years,13.59
2003,Portugal,05-14 years,0
2003,Portugal,15-24 years,3.66
2003,Portugal,25-34 years,8.3
2003,Portugal,35-54 years,11.36
2003,Portugal,55-74 years,18.07
2003,Portugal,75+ years,33.88
2003,Puerto Rico,05-14 years,0.17
2003,Puerto Rico,15-24 years,6.49
2003,Puerto Rico,25-34 years,5.96
2003,Puerto Rico,35-54 years,11.65
2003,Puerto Rico,55-74 years,8.76
2003,Puerto Rico,75+ years,11.53
2003,Republic of Korea,05-14 years,0.48
2003,Republic of Korea,15-24 years,11.11
2003,Republic of Korea,25-34 years,18.44
2003,Republic of Korea,35-54 years,27.67
2003,Republic of Korea,55-74 years,46.47
2003,Republic of Korea,75+ years,103
2003,Romania,05-14 years,1.17
2003,Romania,15-24 years,5.96
2003,Romania,25-34 years,10.89
2003,Romania,35-54 years,21.24
2003,Romania,55-74 years,20.22
2003,Romania,75+ years,16.34
2003,Russian Federation,05-14 years,2.23
2003,Russian Federation,15-24 years,29.35
2003,Russian Federation,25-34 years,44.52
2003,Russian Federation,35-54 years,48.6
2003,Russian Federation,55-74 years,41.84
2003,Russian Federation,75+ years,42.78
2003,Saint Lucia,05-14 years,0
2003,Saint Lucia,15-24 years,9.37
2003,Saint Lucia,25-34 years,7.95
2003,Saint Lucia,35-54 years,5.64
2003,Saint Lucia,55-74 years,6.66
2003,Saint Lucia,75+ years,35.73
2003,Saint Vincent and Grenadines,05-14 years,0
2003,Saint Vincent and Grenadines,15-24 years,0
2003,Saint Vincent and Grenadines,25-34 years,11.73
2003,Saint Vincent and Grenadines,35-54 years,4.05
2003,Saint Vincent and Grenadines,55-74 years,9.89
2003,Saint Vincent and Grenadines,75+ years,0
2003,Serbia,05-14 years,0
2003,Serbia,15-24 years,7.98
2003,Serbia,25-34 years,11.17
2003,Serbia,35-54 years,20.32
2003,Serbia,55-74 years,29.73
2003,Serbia,75+ years,57.4
2003,Seychelles,05-14 years,0
2003,Seychelles,15-24 years,6.21
2003,Seychelles,25-34 years,6.58
2003,Seychelles,35-54 years,22.75
2003,Seychelles,55-74 years,13.29
2003,Seychelles,75+ years,0
2003,Singapore,05-14 years,0.78
2003,Singapore,15-24 years,8.49
2003,Singapore,25-34 years,10.54
2003,Singapore,35-54 years,10.01
2003,Singapore,55-74 years,14.39
2003,Singapore,75+ years,39.42
2003,Slovakia,05-14 years,0.43
2003,Slovakia,15-24 years,6.27
2003,Slovakia,25-34 years,10.96
2003,Slovakia,35-54 years,25.28
2003,Slovakia,55-74 years,19.43
2003,Slovakia,75+ years,15.45
2003,Slovenia,05-14 years,0.49
2003,Slovenia,15-24 years,15.83
2003,Slovenia,25-34 years,18.05
2003,Slovenia,35-54 years,35.61
2003,Slovenia,55-74 years,45.76
2003,Slovenia,75+ years,53.82
2003,South Africa,05-14 years,0.07
2003,South Africa,15-24 years,0.72
2003,South Africa,25-34 years,0.93
2003,South Africa,35-54 years,0.76
2003,South Africa,55-74 years,0.54
2003,South Africa,75+ years,1.44
2003,Spain,05-14 years,0.07
2003,Spain,15-24 years,4.53
2003,Spain,25-34 years,7.71
2003,Spain,35-54 years,8.95
2003,Spain,55-74 years,11.34
2003,Spain,75+ years,21.29
2003,Sri Lanka,05-14 years,1.04
2003,Sri Lanka,15-24 years,24.48
2003,Sri Lanka,25-34 years,27.7
2003,Sri Lanka,35-54 years,34.52
2003,Sri Lanka,55-74 years,34.97
2003,Sri Lanka,75+ years,49.38
2003,Suriname,05-14 years,1.97
2003,Suriname,15-24 years,11.64
2003,Suriname,25-34 years,33.04
2003,Suriname,35-54 years,19.37
2003,Suriname,55-74 years,31.97
2003,Suriname,75+ years,21.21
2003,Sweden,05-14 years,0.26
2003,Sweden,15-24 years,8.95
2003,Sweden,25-34 years,12.19
2003,Sweden,35-54 years,16.32
2003,Sweden,55-74 years,16.86
2003,Sweden,75+ years,19.52
2003,Switzerland,05-14 years,0.71
2003,Switzerland,15-24 years,11.64
2003,Switzerland,25-34 years,11.12
2003,Switzerland,35-54 years,18.66
2003,Switzerland,55-74 years,25.34
2003,Switzerland,75+ years,47.91
2003,Thailand,05-14 years,0.49
2003,Thailand,15-24 years,7.12
2003,Thailand,25-34 years,10.52
2003,Thailand,35-54 years,8.77
2003,Thailand,55-74 years,9.06
2003,Thailand,75+ years,8.51
2003,Trinidad and Tobago,05-14 years,0.49
2003,Trinidad and Tobago,15-24 years,13.58
2003,Trinidad and Tobago,25-34 years,15.59
2003,Trinidad and Tobago,35-54 years,14.25
2003,Trinidad and Tobago,55-74 years,14.38
2003,Trinidad and Tobago,75+ years,17.63
2003,Turkmenistan,05-14 years,0.45
2003,Turkmenistan,15-24 years,12.31
2003,Turkmenistan,25-34 years,16.69
2003,Turkmenistan,35-54 years,11.35
2003,Turkmenistan,55-74 years,4.43
2003,Turkmenistan,75+ years,7.23
2003,Ukraine,05-14 years,1.22
2003,Ukraine,15-24 years,15.06
2003,Ukraine,25-34 years,27.67
2003,Ukraine,35-54 years,35.99
2003,Ukraine,55-74 years,35.54
2003,Ukraine,75+ years,33.38
2003,United Kingdom,05-14 years,0.05
2003,United Kingdom,15-24 years,5.37
2003,United Kingdom,25-34 years,9.66
2003,United Kingdom,35-54 years,10.12
2003,United Kingdom,55-74 years,6.65
2003,United Kingdom,75+ years,6.95
2003,United States,05-14 years,0.61
2003,United States,15-24 years,9.68
2003,United States,25-34 years,12.7
2003,United States,35-54 years,15.36
2003,United States,55-74 years,13.36
2003,United States,75+ years,16.57
2003,Uruguay,05-14 years,0.55
2003,Uruguay,15-24 years,11.73
2003,Uruguay,25-34 years,16.75
2003,Uruguay,35-54 years,19.61
2003,Uruguay,55-74 years,30
2003,Uruguay,75+ years,36.85
2003,Uzbekistan,05-14 years,0.89
2003,Uzbekistan,15-24 years,7.05
2003,Uzbekistan,25-34 years,9.11
2003,Uzbekistan,35-54 years,8.83
2003,Uzbekistan,55-74 years,7.86
