anio,Pais,edad,promedio
2001,Fiji,05-14 anios,0.55
2001,Fiji,15-24 anios,7.85
2001,Fiji,25-34 anios,5.9
2001,Fiji,35-54 anios,5.57
2001,Fiji,55-74 anios,7.6
2001,Fiji,75+ anios,0
2001,Finland,05-14 anios,0.78
2001,Finland,15-24 anios,17.51
2001,Finland,25-34 anios,27.53
2001,Finland,35-54 anios,35.35
2001,Finland,55-74 anios,27.34
2001,Finland,75+ anios,19.42
2001,France,05-14 anios,0.47
2001,France,15-24 anios,7.4
2001,France,25-34 anios,16.21
2001,France,35-54 anios,25.24
2001,France,55-74 anios,23.74
2001,France,75+ anios,37.74
2001,Georgia,05-14 anios,0.15
2001,Georgia,15-24 anios,1.16
2001,Georgia,25-34 anios,1.95
2001,Georgia,35-54 anios,2.42
2001,Georgia,55-74 anios,4.95
2001,Georgia,75+ anios,6.12
2001,Germany,05-14 anios,0.55
2001,Germany,15-24 anios,7.69
2001,Germany,25-34 anios,10.58
2001,Germany,35-54 anios,15.97
2001,Germany,55-74 anios,18.55
2001,Germany,75+ anios,31.14
2001,Greece,05-14 anios,0.27
2001,Greece,15-24 anios,1.62
2001,Greece,25-34 anios,3.09
2001,Greece,35-54 anios,3.96
2001,Greece,55-74 anios,3.99
2001,Greece,75+ anios,5.8
2001,Grenada,05-14 anios,0
2001,Grenada,15-24 anios,0
2001,Grenada,25-34 anios,0
2001,Grenada,35-54 anios,0
2001,Grenada,55-74 anios,0
2001,Grenada,75+ anios,0
2001,Guatemala,05-14 anios,0.18
2001,Guatemala,15-24 anios,3.3
2001,Guatemala,25-34 anios,2.8
2001,Guatemala,35-54 anios,2.57
2001,Guatemala,55-74 anios,2.55
2001,Guatemala,75+ anios,3.18
2001,Guyana,05-14 anios,0.55
2001,Guyana,15-24 anios,27.82
2001,Guyana,25-34 anios,45.85
2001,Guyana,35-54 anios,47.24
2001,Guyana,55-74 anios,47.63
2001,Guyana,75+ anios,17.25
2001,Hungary,05-14 anios,0.34
2001,Hungary,15-24 anios,11.18
2001,Hungary,25-34 anios,19.33
2001,Hungary,35-54 anios,44.91
2001,Hungary,55-74 anios,39
2001,Hungary,75+ anios,69.25
2001,Iceland,05-14 anios,0
2001,Iceland,15-24 anios,18.65
2001,Iceland,25-34 anios,16.78
2001,Iceland,35-54 anios,17.84
2001,Iceland,55-74 anios,12.1
2001,Iceland,75+ anios,13.65
2001,Ireland,05-14 anios,0.36
2001,Ireland,15-24 anios,16.14
2001,Ireland,25-34 anios,19.51
2001,Ireland,35-54 anios,16.88
2001,Ireland,55-74 anios,14.48
2001,Ireland,75+ anios,5.88
2001,Israel,05-14 anios,0.26
2001,Israel,15-24 anios,7.77
2001,Israel,25-34 anios,7.03
2001,Israel,35-54 anios,7.92
2001,Israel,55-74 anios,8.9
2001,Israel,75+ anios,19.55
2001,Italy,05-14 anios,0.25
2001,Italy,15-24 anios,3.94
2001,Italy,25-34 anios,6.23
2001,Italy,35-54 anios,7.35
2001,Italy,55-74 anios,10.14
2001,Italy,75+ anios,15.96
2001,Jamaica,05-14 anios,0
2001,Jamaica,15-24 anios,0.21
2001,Jamaica,25-34 anios,0.24
2001,Jamaica,35-54 anios,0.18
2001,Jamaica,55-74 anios,0.75
2001,Jamaica,75+ anios,0
2001,Japan,05-14 anios,0.5
2001,Japan,15-24 anios,10.89
2001,Japan,25-34 anios,18.24
2001,Japan,35-54 anios,28.85
2001,Japan,55-74 anios,35.87
2001,Japan,75+ anios,35.59
2001,Kazakhstan,05-14 anios,2.87
2001,Kazakhstan,15-24 anios,30.27
2001,Kazakhstan,25-34 anios,42.26
2001,Kazakhstan,35-54 anios,45.09
2001,Kazakhstan,55-74 anios,40.52
2001,Kazakhstan,75+ anios,32.97
2001,Kiribati,05-14 anios,0
2001,Kiribati,15-24 anios,0
2001,Kiribati,25-34 anios,0
2001,Kiribati,35-54 anios,0
2001,Kiribati,55-74 anios,0
2001,Kiribati,75+ anios,0
2001,Kuwait,05-14 anios,0
2001,Kuwait,15-24 anios,0.61
2001,Kuwait,25-34 anios,1.95
2001,Kuwait,35-54 anios,2.56
2001,Kuwait,55-74 anios,0
2001,Kuwait,75+ anios,0
2001,Kyrgyzstan,05-14 anios,2.04
2001,Kyrgyzstan,15-24 anios,13.94
2001,Kyrgyzstan,25-34 anios,13.28
2001,Kyrgyzstan,35-54 anios,19.79
2001,Kyrgyzstan,55-74 anios,19.63
2001,Kyrgyzstan,75+ anios,19.9
2001,Latvia,05-14 anios,0.99
2001,Latvia,15-24 anios,14.63
2001,Latvia,25-34 anios,30.55
2001,Latvia,35-54 anios,45.68
2001,Latvia,55-74 anios,42.33
2001,Latvia,75+ anios,38.65
2001,Lithuania,05-14 anios,1.82
2001,Lithuania,15-24 anios,27.44
2001,Lithuania,25-34 anios,42.58
2001,Lithuania,35-54 anios,70.7
2001,Lithuania,55-74 anios,60.28
2001,Lithuania,75+ anios,53.74
2001,Luxembourg,05-14 anios,0
2001,Luxembourg,15-24 anios,7.88
2001,Luxembourg,25-34 anios,21.93
2001,Luxembourg,35-54 anios,14.15
2001,Luxembourg,55-74 anios,31.43
2001,Luxembourg,75+ anios,39.09
2001,Maldives,05-14 anios,0
2001,Maldives,15-24 anios,1.53
2001,Maldives,25-34 anios,2.46
2001,Maldives,35-54 anios,0
2001,Maldives,55-74 anios,0
2001,Maldives,75+ anios,39.34
2001,Malta,05-14 anios,0
2001,Malta,15-24 anios,8.5
2001,Malta,25-34 anios,7.72
2001,Malta,35-54 anios,10.36
2001,Malta,55-74 anios,11.42
2001,Malta,75+ anios,5.02
2001,Mauritius,05-14 anios,1
2001,Mauritius,15-24 anios,10.33
2001,Mauritius,25-34 anios,13.94
2001,Mauritius,35-54 anios,13.88
2001,Mauritius,55-74 anios,13.44
2001,Mauritius,75+ anios,7.19
2001,Mexico,05-14 anios,0.61
2001,Mexico,15-24 anios,5.69
2001,Mexico,25-34 anios,5.51
2001,Mexico,35-54 anios,4.64
2001,Mexico,55-74 anios,4.74
2001,Mexico,75+ anios,8.64
2001,Montenegro,05-14 anios,0
2001,Montenegro,15-24 anios,0
2001,Montenegro,25-34 anios,0
2001,Montenegro,35-54 anios,0
2001,Montenegro,55-74 anios,0
2001,Montenegro,75+ anios,0
2001,Netherlands,05-14 anios,0.15
2001,Netherlands,15-24 anios,5.41
2001,Netherlands,25-34 anios,10.12
2001,Netherlands,35-54 anios,13.52
2001,Netherlands,55-74 anios,10.92
2001,Netherlands,75+ anios,15.21
2001,New Zealand,05-14 anios,0.5
2001,New Zealand,15-24 anios,20.63
2001,New Zealand,25-34 anios,22.05
2001,New Zealand,35-54 anios,15.22
2001,New Zealand,55-74 anios,11.8
2001,New Zealand,75+ anios,16.28
2001,Norway,05-14 anios,0
2001,Norway,15-24 anios,14.97
2001,Norway,25-34 anios,13.98
2001,Norway,35-54 anios,16.48
2001,Norway,55-74 anios,15.34
2001,Norway,75+ anios,13.09
2001,Panama,05-14 anios,0.32
2001,Panama,15-24 anios,7.41
2001,Panama,25-34 anios,8.53
2001,Panama,35-54 anios,6.16
2001,Panama,55-74 anios,8.57
2001,Panama,75+ anios,11.76
2001,Paraguay,05-14 anios,0.75
2001,Paraguay,15-24 anios,5.69
2001,Paraguay,25-34 anios,3.04
2001,Paraguay,35-54 anios,2.65
2001,Paraguay,55-74 anios,5.12
2001,Paraguay,75+ anios,9.87
2001,Philippines,05-14 anios,0.1
2001,Philippines,15-24 anios,2.63
2001,Philippines,25-34 anios,2.45
2001,Philippines,35-54 anios,2.04
2001,Philippines,55-74 anios,2.63
2001,Philippines,75+ anios,2.94
2001,Poland,05-14 anios,0.73
2001,Poland,15-24 anios,11.13
2001,Poland,25-34 anios,15.16
2001,Poland,35-54 anios,25.06
2001,Poland,55-74 anios,19.87
2001,Poland,75+ anios,12.35
2001,Portugal,05-14 anios,0.18
2001,Portugal,15-24 anios,3.36
2001,Portugal,25-34 anios,6.41
2001,Portugal,35-54 anios,6.83
2001,Portugal,55-74 anios,11.57
2001,Portugal,75+ anios,24.05
2001,Puerto Rico,05-14 anios,0.33
2001,Puerto Rico,15-24 anios,6.89
2001,Puerto Rico,25-34 anios,8.4
2001,Puerto Rico,35-54 anios,11.07
2001,Puerto Rico,55-74 anios,11.48
2001,Puerto Rico,75+ anios,11.91
2001,Qatar,05-14 anios,0
2001,Qatar,15-24 anios,2.49
2001,Qatar,25-34 anios,4.34
2001,Qatar,35-54 anios,7.76
2001,Qatar,55-74 anios,0
2001,Qatar,75+ anios,0
2001,Republic of Korea,05-14 anios,0.5
2001,Republic of Korea,15-24 anios,7.68
2001,Republic of Korea,25-34 anios,13.26
2001,Republic of Korea,35-54 anios,18.63
2001,Republic of Korea,55-74 anios,29.76
2001,Republic of Korea,75+ anios,56.31
2001,Romania,05-14 anios,1.09
2001,Romania,15-24 anios,6.09
2001,Romania,25-34 anios,10.71
2001,Romania,35-54 anios,20.44
2001,Romania,55-74 anios,16.91
2001,Romania,75+ anios,15.91
2001,Russian Federation,05-14 anios,2.73
2001,Russian Federation,15-24 anios,35.1
2001,Russian Federation,25-34 anios,50.34
2001,Russian Federation,35-54 anios,54.31
2001,Russian Federation,55-74 anios,45.84
2001,Russian Federation,75+ anios,40.36
2001,Saint Lucia,05-14 anios,0
2001,Saint Lucia,15-24 anios,6.55
2001,Saint Lucia,25-34 anios,12.15
2001,Saint Lucia,35-54 anios,3.02
2001,Saint Lucia,55-74 anios,6.87
2001,Saint Lucia,75+ anios,0
2001,Saint Vincent and Grenadines,05-14 anios,0
2001,Saint Vincent and Grenadines,15-24 anios,0
2001,Saint Vincent and Grenadines,25-34 anios,17.89
2001,Saint Vincent and Grenadines,35-54 anios,12.87
2001,Saint Vincent and Grenadines,55-74 anios,10.06
2001,Saint Vincent and Grenadines,75+ anios,31.86
2001,Serbia,05-14 anios,0.47
2001,Serbia,15-24 anios,8.15
2001,Serbia,25-34 anios,11.57
2001,Serbia,35-54 anios,20.54
2001,Serbia,55-74 anios,31.8
2001,Serbia,75+ anios,65.18
2001,Seychelles,05-14 anios,0
2001,Seychelles,15-24 anios,0
2001,Seychelles,25-34 anios,14.27
2001,Seychelles,35-54 anios,15.38
2001,Seychelles,55-74 anios,12.88
2001,Seychelles,75+ anios,0
2001,Singapore,05-14 anios,1
2001,Singapore,15-24 anios,8.7
2001,Singapore,25-34 anios,11.65
2001,Singapore,35-54 anios,9.57
2001,Singapore,55-74 anios,14.9
2001,Singapore,75+ anios,35.29
2001,Slovakia,05-14 anios,0.4
2001,Slovakia,15-24 anios,7.42
2001,Slovakia,25-34 anios,12.95
2001,Slovakia,35-54 anios,21.33
2001,Slovakia,55-74 anios,16.27
2001,Slovakia,75+ anios,20.45
2001,Slovenia,05-14 anios,0.91
2001,Slovenia,15-24 anios,16.1
2001,Slovenia,25-34 anios,24.2
2001,Slovenia,35-54 anios,35.59
2001,Slovenia,55-74 anios,45.8
2001,Slovenia,75+ anios,63.74
2001,South Africa,05-14 anios,0.07
2001,South Africa,15-24 anios,1.18
2001,South Africa,25-34 anios,1.55
2001,South Africa,35-54 anios,1.26
2001,South Africa,55-74 anios,0.56
2001,South Africa,75+ anios,1.04
2001,Spain,05-14 anios,0.27
2001,Spain,15-24 anios,4.11
2001,Spain,25-34 anios,7.36
2001,Spain,35-54 anios,8.33
2001,Spain,55-74 anios,11.13
2001,Spain,75+ anios,20.74
2001,Sri Lanka,05-14 anios,0.99
2001,Sri Lanka,15-24 anios,25.12
2001,Sri Lanka,25-34 anios,32.93
2001,Sri Lanka,35-54 anios,35.67
2001,Sri Lanka,55-74 anios,36.11
2001,Sri Lanka,75+ anios,45.14
2001,Suriname,05-14 anios,2
2001,Suriname,15-24 anios,8.4
2001,Suriname,25-34 anios,32.77
2001,Suriname,35-54 anios,19.48
2001,Suriname,55-74 anios,33.12
2001,Suriname,75+ anios,11.54
2001,Sweden,05-14 anios,0.43
2001,Sweden,15-24 anios,7.48
2001,Sweden,25-34 anios,10.99
2001,Sweden,35-54 anios,18.26
2001,Sweden,55-74 anios,19.16
2001,Sweden,75+ anios,24.24
2001,Switzerland,05-14 anios,0.47
2001,Switzerland,15-24 anios,13.69
2001,Switzerland,25-34 anios,12.99
2001,Switzerland,35-54 anios,20.4
2001,Switzerland,55-74 anios,27.73
2001,Switzerland,75+ anios,46.86
2001,Trinidad and Tobago,05-14 anios,0.89
2001,Trinidad and Tobago,15-24 anios,17.3
2001,Trinidad and Tobago,25-34 anios,15.99
2001,Trinidad and Tobago,35-54 anios,21.18
2001,Trinidad and Tobago,55-74 anios,15.99
2001,Trinidad and Tobago,75+ anios,24.72
2001,Turkmenistan,05-14 anios,0.78
2001,Turkmenistan,15-24 anios,12.94
2001,Turkmenistan,25-34 anios,19.11
2001,Turkmenistan,35-54 anios,16.03
2001,Turkmenistan,55-74 anios,8.79
2001,Turkmenistan,75+ anios,4.9
2001,Ukraine,05-14 anios,1.34
2001,Ukraine,15-24 anios,16.49
2001,Ukraine,25-34 anios,26.92
2001,Ukraine,35-54 anios,38.18
2001,Ukraine,55-74 anios,38.72
2001,Ukraine,75+ anios,33.13
2001,United Kingdom,05-14 anios,0.09
2001,United Kingdom,15-24 anios,5.99
2001,United Kingdom,25-34 anios,10.11
2001,United Kingdom,35-54 anios,10.18
2001,United Kingdom,55-74 anios,7.21
2001,United Kingdom,75+ anios,7.49
2001,United States,05-14 anios,0.68
2001,United States,15-24 anios,9.94
2001,United States,25-34 anios,12.8
2001,United States,35-54 anios,14.94
2001,United States,55-74 anios,13.18
2001,United States,75+ anios,17.44
2001,Uruguay,05-14 anios,0.73
2001,Uruguay,15-24 anios,12.36
2001,Uruguay,25-34 anios,12.2
2001,Uruguay,35-54 anios,20.9
2001,Uruguay,55-74 anios,26.85
2001,Uruguay,75+ anios,32.85
2001,Uzbekistan,05-14 anios,1.27
2001,Uzbekistan,15-24 anios,10.53
2001,Uzbekistan,25-34 anios,12.86
2001,Uzbekistan,35-54 anios,12.41
2001,Uzbekistan,55-74 anios,10.16
2001,Uzbekistan,75+ anios,9.23
2002,Albania,05-14 anios,0.32
2002,Albania,15-24 anios,5.38
2002,Albania,25-34 anios,6.98
2002,Albania,35-54 anios,6.6
2002,Albania,55-74 anios,4.36
2002,Albania,75+ anios,6.38
2002,Antigua and Barbuda,05-14 anios,0
2002,Antigua and Barbuda,15-24 anios,0
2002,Antigua and Barbuda,25-34 anios,0
2002,Antigua and Barbuda,35-54 anios,0
2002,Antigua and Barbuda,55-74 anios,0
2002,Antigua and Barbuda,75+ anios,0
2002,Argentina,05-14 anios,0.86
2002,Argentina,15-24 anios,10.61
2002,Argentina,25-34 anios,9.09
2002,Argentina,35-54 anios,9.51
2002,Argentina,55-74 anios,15.25
2002,Argentina,75+ anios,18.49
2002,Armenia,05-14 anios,0.17
2002,Armenia,15-24 anios,1.02
2002,Armenia,25-34 anios,3.03
2002,Armenia,35-54 anios,3.15
2002,Armenia,55-74 anios,4.91
2002,Armenia,75+ anios,4.57
2002,Aruba,05-14 anios,0
2002,Aruba,15-24 anios,8.27
2002,Aruba,25-34 anios,14.61
2002,Aruba,35-54 anios,6.28
2002,Aruba,55-74 anios,30.2
2002,Aruba,75+ anios,0
2002,Australia,05-14 anios,0.29
2002,Australia,15-24 anios,11.3
2002,Australia,25-34 anios,19.29
2002,Australia,35-54 anios,16.89
2002,Australia,55-74 anios,10.95
2002,Australia,75+ anios,11.87
2002,Austria,05-14 anios,0.42
2002,Austria,15-24 anios,11.97
2002,Austria,25-34 anios,16.06
2002,Austria,35-54 anios,22.84
2002,Austria,55-74 anios,26.87
2002,Austria,75+ anios,44.65
2002,Azerbaijan,05-14 anios,0.23
2002,Azerbaijan,15-24 anios,0.63
2002,Azerbaijan,25-34 anios,0.79
2002,Azerbaijan,35-54 anios,1.9
2002,Azerbaijan,55-74 anios,3.16
2002,Azerbaijan,75+ anios,2.23
2002,Bahamas,05-14 anios,0
2002,Bahamas,15-24 anios,3.68
2002,Bahamas,25-34 anios,0
2002,Bahamas,35-54 anios,1.24
2002,Bahamas,55-74 anios,0
2002,Bahamas,75+ anios,0
2002,Bahrain,05-14 anios,0
2002,Bahrain,15-24 anios,2.98
2002,Bahrain,25-34 anios,5.11
2002,Bahrain,35-54 anios,6.57
2002,Bahrain,55-74 anios,0
2002,Bahrain,75+ anios,0
2002,Barbados,05-14 anios,0
2002,Barbados,15-24 anios,0
2002,Barbados,25-34 anios,0
2002,Barbados,35-54 anios,0
2002,Barbados,55-74 anios,0
2002,Barbados,75+ anios,0
2002,Belarus,05-14 anios,2
2002,Belarus,15-24 anios,20.56
2002,Belarus,25-34 anios,42.03
2002,Belarus,35-54 anios,49.08
2002,Belarus,55-74 anios,42.09
2002,Belarus,75+ anios,30.67
2002,Belgium,05-14 anios,0.41
2002,Belgium,15-24 anios,10.49
2002,Belgium,25-34 anios,20.91
2002,Belgium,35-54 anios,28.92
2002,Belgium,55-74 anios,25.77
2002,Belgium,75+ anios,30.36
2002,Belize,05-14 anios,1.49
2002,Belize,15-24 anios,5.65
2002,Belize,25-34 anios,2.36
2002,Belize,35-54 anios,18.55
2002,Belize,55-74 anios,6.75
2002,Belize,75+ anios,0
2002,Brazil,05-14 anios,0.31
2002,Brazil,15-24 anios,4.63
2002,Brazil,25-34 anios,5.88
2002,Brazil,35-54 anios,6.55
2002,Brazil,55-74 anios,6.71
2002,Brazil,75+ anios,8.68
2002,Bulgaria,05-14 anios,1.07
2002,Bulgaria,15-24 anios,6.75
2002,Bulgaria,25-34 anios,10.64
2002,Bulgaria,35-54 anios,17.83
2002,Bulgaria,55-74 anios,25.16
2002,Bulgaria,75+ anios,54.48
2002,Canada,05-14 anios,0.85
2002,Canada,15-24 anios,11.5
2002,Canada,25-34 anios,13.6
2002,Canada,35-54 anios,16.86
2002,Canada,55-74 anios,12.88
2002,Canada,75+ anios,10.67
2002,Chile,05-14 anios,0.79
2002,Chile,15-24 anios,11.03
2002,Chile,25-34 anios,13.75
2002,Chile,35-54 anios,15.19
2002,Chile,55-74 anios,13.64
2002,Chile,75+ anios,15.6
2002,Colombia,05-14 anios,1.37
2002,Colombia,15-24 anios,10.89
2002,Colombia,25-34 anios,8.15
2002,Colombia,35-54 anios,5.81
2002,Colombia,55-74 anios,5.88
2002,Colombia,75+ anios,6.84
2002,Costa Rica,05-14 anios,0.61
2002,Costa Rica,15-24 anios,10.04
2002,Costa Rica,25-34 anios,10.02
2002,Costa Rica,35-54 anios,9.4
2002,Costa Rica,55-74 anios,7.57
2002,Costa Rica,75+ anios,8.78
2002,Croatia,05-14 anios,0
2002,Croatia,15-24 anios,10.93
2002,Croatia,25-34 anios,17.42
2002,Croatia,35-54 anios,19.5
2002,Croatia,55-74 anios,32.81
2002,Croatia,75+ anios,55.11
2002,Cuba,05-14 anios,0.25
2002,Cuba,15-24 anios,6.52
2002,Cuba,25-34 anios,13.62
2002,Cuba,35-54 anios,17.23
2002,Cuba,55-74 anios,25.27
2002,Cuba,75+ anios,53.09
2002,Czech Republic,05-14 anios,0.52
2002,Czech Republic,15-24 anios,8.01
2002,Czech Republic,25-34 anios,13.07
2002,Czech Republic,35-54 anios,21.51
2002,Czech Republic,55-74 anios,18.16
2002,Czech Republic,75+ anios,34.98
2002,Denmark,05-14 anios,0
2002,Denmark,15-24 anios,7.73
2002,Denmark,25-34 anios,9.88
2002,Denmark,35-54 anios,15.83
2002,Denmark,55-74 anios,18.71
2002,Denmark,75+ anios,31.35
2002,Ecuador,05-14 anios,1.34
2002,Ecuador,15-24 anios,8.82
2002,Ecuador,25-34 anios,5.77
2002,Ecuador,35-54 anios,5.09
2002,Ecuador,55-74 anios,4.22
2002,Ecuador,75+ anios,4.87
2002,El Salvador,05-14 anios,0.77
2002,El Salvador,15-24 anios,15.53
2002,El Salvador,25-34 anios,10.32
2002,El Salvador,35-54 anios,9.45
2002,El Salvador,55-74 anios,7.96
2002,El Salvador,75+ anios,9.23
2002,Estonia,05-14 anios,2.99
2002,Estonia,15-24 anios,19
2002,Estonia,25-34 anios,30.4
2002,Estonia,35-54 anios,37.59
2002,Estonia,55-74 anios,32.36
2002,Estonia,75+ anios,37.55
2002,Fiji,05-14 anios,1.69
2002,Fiji,15-24 anios,9.15
2002,Fiji,25-34 anios,7.48
2002,Fiji,35-54 anios,4.32
2002,Fiji,55-74 anios,7.32
2002,Fiji,75+ anios,24.69
2002,Finland,05-14 anios,0.47
2002,Finland,15-24 anios,18.39
2002,Finland,25-34 anios,23.91
2002,Finland,35-54 anios,29.63
2002,Finland,55-74 anios,26.45
2002,Finland,75+ anios,21.2
2002,France,05-14 anios,0.5
2002,France,15-24 anios,7.58
2002,France,25-34 anios,16.43
2002,France,35-54 anios,25.58
2002,France,55-74 anios,24.07
2002,France,75+ anios,36.63
2002,Germany,05-14 anios,0.28
2002,Germany,15-24 anios,7.93
2002,Germany,25-34 anios,10.23
2002,Germany,35-54 anios,15.91
2002,Germany,55-74 anios,18.4
2002,Germany,75+ anios,31.22
2002,Greece,05-14 anios,0
2002,Greece,15-24 anios,2.01
2002,Greece,25-34 anios,2.61
2002,Greece,35-54 anios,3.07
2002,Greece,55-74 anios,4.57
2002,Greece,75+ anios,6.21
2002,Grenada,05-14 anios,0
2002,Grenada,15-24 anios,0
2002,Grenada,25-34 anios,0
2002,Grenada,35-54 anios,0
2002,Grenada,55-74 anios,0
2002,Grenada,75+ anios,0
2002,Guatemala,05-14 anios,0.24
2002,Guatemala,15-24 anios,3.47
2002,Guatemala,25-34 anios,3.73
2002,Guatemala,35-54 anios,3.27
2002,Guatemala,55-74 anios,4.26
2002,Guatemala,75+ anios,4.77
2002,Guyana,05-14 anios,3.27
2002,Guyana,15-24 anios,33.96
2002,Guyana,25-34 anios,35.31
2002,Guyana,35-54 anios,39.54
2002,Guyana,55-74 anios,32.93
2002,Guyana,75+ anios,8.56
2002,Hungary,05-14 anios,0.6
2002,Hungary,15-24 anios,10.46
2002,Hungary,25-34 anios,17.63
2002,Hungary,35-54 anios,43.9
2002,Hungary,55-74 anios,36.82
2002,Hungary,75+ anios,62.92
2002,Iceland,05-14 anios,0
2002,Iceland,15-24 anios,9.37
2002,Iceland,25-34 anios,21.7
2002,Iceland,35-54 anios,10.04
2002,Iceland,55-74 anios,18.9
2002,Iceland,75+ anios,6.62
2002,Ireland,05-14 anios,0.55
2002,Ireland,15-24 anios,16.06
2002,Ireland,25-34 anios,19.28
2002,Ireland,35-54 anios,13.23
2002,Ireland,55-74 anios,12.73
2002,Ireland,75+ anios,5.25
2002,Israel,05-14 anios,0.17
2002,Israel,15-24 anios,6.71
2002,Israel,25-34 anios,6.99
2002,Israel,35-54 anios,8.63
2002,Israel,55-74 anios,7.93
2002,Israel,75+ anios,14.45
2002,Italy,05-14 anios,0.2
2002,Italy,15-24 anios,4.07
2002,Italy,25-34 anios,6.5
2002,Italy,35-54 anios,7.47
2002,Italy,55-74 anios,9.94
2002,Italy,75+ anios,15.24
2002,Jamaica,05-14 anios,0
2002,Jamaica,15-24 anios,0
2002,Jamaica,25-34 anios,0
2002,Jamaica,35-54 anios,0.34
2002,Jamaica,55-74 anios,0
2002,Jamaica,75+ anios,0
2002,Japan,05-14 anios,0.3
2002,Japan,15-24 anios,10.65
2002,Japan,25-34 anios,18.61
2002,Japan,35-54 anios,30.22
2002,Japan,55-74 anios,36.01
2002,Japan,75+ anios,33.7
2002,Kazakhstan,05-14 anios,3.11
2002,Kazakhstan,15-24 anios,27.97
2002,Kazakhstan,25-34 anios,41.92
2002,Kazakhstan,35-54 anios,41.64
2002,Kazakhstan,55-74 anios,41.21
2002,Kazakhstan,75+ anios,30.92
2002,Kuwait,05-14 anios,0
2002,Kuwait,15-24 anios,1.98
2002,Kuwait,25-34 anios,2.66
2002,Kuwait,35-54 anios,3.11
2002,Kuwait,55-74 anios,0
2002,Kuwait,75+ anios,0
2002,Kyrgyzstan,05-14 anios,1.64
2002,Kyrgyzstan,15-24 anios,12.18
2002,Kyrgyzstan,25-34 anios,15.05
2002,Kyrgyzstan,35-54 anios,21.62
2002,Kyrgyzstan,55-74 anios,17.28
2002,Kyrgyzstan,75+ anios,14.38
2002,Latvia,05-14 anios,1.41
2002,Latvia,15-24 anios,17.39
2002,Latvia,25-34 anios,26.81
2002,Latvia,35-54 anios,42.51
2002,Latvia,55-74 anios,40.34
2002,Latvia,75+ anios,36.64
2002,Lithuania,05-14 anios,1.06
2002,Lithuania,15-24 anios,34.03
2002,Lithuania,25-34 anios,48.33
2002,Lithuania,35-54 anios,71.95
2002,Lithuania,55-74 anios,54.81
2002,Lithuania,75+ anios,45.24
2002,Luxembourg,05-14 anios,0
2002,Luxembourg,15-24 anios,13.73
2002,Luxembourg,25-34 anios,11.81
2002,Luxembourg,35-54 anios,19.02
2002,Luxembourg,55-74 anios,43.59
2002,Luxembourg,75+ anios,34.26
2002,Maldives,05-14 anios,0
2002,Maldives,15-24 anios,2.85
2002,Maldives,25-34 anios,0
2002,Maldives,35-54 anios,2.08
2002,Maldives,55-74 anios,0
2002,Maldives,75+ anios,0
2002,Malta,05-14 anios,0
2002,Malta,15-24 anios,0
2002,Malta,25-34 anios,9.35
2002,Malta,35-54 anios,6.1
2002,Malta,55-74 anios,8.19
2002,Malta,75+ anios,4.86
2002,Mauritius,05-14 anios,0
2002,Mauritius,15-24 anios,13.99
2002,Mauritius,25-34 anios,18.13
2002,Mauritius,35-54 anios,15.35
2002,Mauritius,55-74 anios,13.1
2002,Mauritius,75+ anios,3.47
2002,Mexico,05-14 anios,0.72
2002,Mexico,15-24 anios,5.74
2002,Mexico,25-34 anios,5.38
2002,Mexico,35-54 anios,4.83
2002,Mexico,55-74 anios,4.69
2002,Mexico,75+ anios,6.39
